@id;name;@lat;@lon;railway;public_transport;Index1_df0;Code_df0;Serviceeinrichtung_df0;Category_df0;State_df0;Price_SPNV_df0;Price_SPFV_df0;Bemerkung_df0;match_type;match_score;match_subtype;confidence;explanation
3620655545;Leipzig Coppiplatz;51.3670174;12.3662685;halt;stop;1070;ZVNL;Leipzig Coppiplatz;5.0;Sachsen;3,24 €;8,61 €;;exact;100;;;
3620655546;Leipzig-Möckern;51.3645414;12.3525927;halt;station;3643;ZVNL;Leipzig-Möckern;4.0;Sachsen;2,95 €;7,87 €;;exact;100;;;
3620887012;Wittenberge;53.0021275;11.7628467;station;station;6825;VBB;Wittenberge;3.0;Brandenburg;7,57 €;20,21 €;;exact;100;;;
3622474693;Kleinschirma;50.9027497;13.2817165;halt;station;3257;VMS;Kleinschirma;6.0;Sachsen;3,63 €;9,66 €;;exact;100;;;
3627819074;Falkenberg (Elster);51.5835919;13.2472604;station;station;1752;VBB;Falkenberg (Elster);3.0;Brandenburg;7,57 €;20,21 €;;exact;100;;;
3629188091;Seebrugg;47.8033217;8.1913356;station;station;5782;VM BW;Seebrugg;6.0;Baden-Württemberg;2,35 €;6,18 €;;exact;100;;;
3629769340;Hittfeld;53.4034618;9.9742872;station;station;2795;LNVG;Hittfeld;6.0;Niedersachsen;4,23 €;10,34 €;;exact;100;;;
3632945747;Husum;54.4720689;9.0560508;station;station;2953;NAH.SH;Husum;3.0;Schleswig-Holstein;9,48 €;25,32 €;;exact;100;;;
3634623902;Amstetten (Württ);48.5783165;9.8729141;station;;141;VM BW;Amstetten (Württ);5.0;Baden-Württemberg;2,91 €;7,35 €;;exact;100;;;
3635789064;Paulinenaue;52.6758223;12.7135272;station;station;4876;VBB;Paulinenaue;6.0;Brandenburg;3,98 €;10,22 €;;exact;100;;;
3635896654;Sedlitz Ost;51.5535571;14.0553849;halt;station;5776;VBB;Sedlitz Ost;6.0;Brandenburg;3,98 €;10,22 €;;exact;100;;;
3637912214;Falkenau (Sachs) Süd;50.849325;13.1099587;halt;station;1751;VMS;Falkenau (Sachs) Süd;6.0;Sachsen;3,63 €;9,66 €;;exact;100;;;
3638019008;Schleswig;54.499583;9.5378994;station;station;5588;NAH.SH;Schleswig;5.0;Schleswig-Holstein;3,75 €;9,91 €;;exact;100;;;
3639182385;Bad Kötzting;49.1728492;12.8517881;station;station;3390;BEG;Bad Kötzting;6.0;Bayern;2,89 €;7,59 €;;exact;100;;;
3640048206;Owschlag;54.3924225;9.5907252;station;station;4843;NAH.SH;Owschlag;5.0;Schleswig-Holstein;3,75 €;9,91 €;;exact;100;;;
3640048207;Prisdorf;53.6752944;9.7602008;halt;station;5039;NAH.SH;Prisdorf;5.0;Schleswig-Holstein;3,75 €;9,91 €;;exact;100;;;
3640048208;Wrist;53.9320953;9.7479266;station;station;6897;NAH.SH;Wrist;4.0;Schleswig-Holstein;4,78 €;12,76 €;;exact;100;;;
3644240892;Langenhahn;50.5874986;7.9147407;station;station;3540;ZVRP Nord;Langenhahn;6.0;Rheinland-Pfalz;2,27 €;5,85 €;;exact;100;;;
3644244693;Westerburg;50.5577696;7.9669446;station;station;6710;ZVRP Nord;Westerburg;6.0;Rheinland-Pfalz;2,27 €;5,85 €;;exact;100;;;
3644509343;Walkenried;51.5848543;10.6088282;station;station;6499;LNVG;Walkenried;6.0;Niedersachsen;4,23 €;10,34 €;;exact;100;;;
3646752440;Halle-Ammendorf;51.4241501;11.9878916;station;station;2501;NASA;Halle-Ammendorf;6.0;Sachsen-Anhalt;3,34 €;8,90 €;;exact;100;;;
3646781337;Rathmannsdorf (Kr Pirna);50.9269725;14.1309197;halt;station;5134;VVO;Rathmannsdorf (Kr Pirna);7.0;Sachsen;2,46 €;6,58 €;;exact;100;;;
3647307127;Mühltal;49.8322727;8.7028929;halt;station;4477;RMV;Mühltal;6.0;Hessen;2,48 €;6,52 €;;exact;100;;;
3651062430;Esens (Ostfriesl);53.6362684;7.6159838;station;station;1681;LNVG;Esens (Ostfriesl);6.0;Niedersachsen;4,23 €;10,34 €;;exact;100;;;
3651062431;Jever;53.568684;7.893408;halt;station;3054;LNVG;Jever;7.0;Niedersachsen;2,85 €;7,60 €;;exact;100;;;
3651062450;Wilhelmshaven;53.5187847;8.1153355;station;station;6772;LNVG;Wilhelmshaven;4.0;Niedersachsen;4,96 €;13,09 €;;exact;100;;;
3651062451;Wittmund;53.5797719;7.7890245;halt;station;6836;LNVG;Wittmund;7.0;Niedersachsen;2,85 €;7,60 €;;exact;100;;;
3653183090;Goßdorf-Kohlmühle;50.9411905;14.1646995;halt;station;2203;VVO;Goßdorf-Kohlmühle;7.0;Sachsen;2,46 €;6,58 €;;exact;100;;;
3653183091;Porschdorf (Kr Pirna);50.9431766;14.1383017;halt;station;4995;VVO;Porschdorf (Kr Pirna);7.0;Sachsen;2,46 €;6,58 €;;exact;100;;;
3653214050;Grevesmühlen;53.8573939;11.1844076;station;station;2265;VMV;Grevesmühlen;6.0;Mecklenburg-Vorpommern;4,20 €;11,06 €;;exact;100;;;
3653355754;Hannover-Nordstadt;52.3938438;9.7176969;halt;station;7899;RH;Hannover-Nordstadt;4.0;Niedersachsen;4,42 €;11,76 €;;exact;100;;;
3655287869;Herdecke;51.4047419;7.4325817;station;station;2706;VRR;Herdecke;6.0;Nordrhein-Westfalen;2,76 €;7,00 €;;exact;100;;;
3655927375;Köln Messe/Deutz;50.9412305;6.9754558;halt;station;3329;go.R;Köln Messe/Deutz;1.0;Nordrhein-Westfalen;17,74 €;47,34 €;;exact;100;;;
3655932980;Fremersdorf;49.4098211;6.6481145;halt;station;1916;ZPS;Fremersdorf;6.0;Saarland;1,54 €;4,04 €;;exact;100;;;
3657001833;Mannheim Handelshafen/Jungbusch;49.4927322;8.4539425;halt;station;3929;VM BW;Mannheim Handelshafen/Jungbusch;6.0;Baden-Württemberg;2,35 €;6,18 €;Name alt: Mannheim-Handelshafen;exact;100;;;
3658075729;Drebkau;51.6552201;14.2232549;station;station;1337;VBB;Drebkau;6.0;Brandenburg;3,98 €;10,22 €;;exact;100;;;
3658075730;Leuthen (b Cottbus);51.6949062;14.2560216;halt;station;3688;VBB;Leuthen (b Cottbus);6.0;Brandenburg;3,98 €;10,22 €;;exact;100;;;
3658775594;Angermünde;53.0158331;13.9959905;station;station;148;VBB;Angermünde;3.0;Brandenburg;7,57 €;20,21 €;;exact;100;;;
3658970189;Warschauer Straße;52.5063685;13.4501205;station;station;6550;VBB Berlin;Warschauer Straße;4.0;Berlin;2,00 €;5,33 €;;exact;100;;;
3659830181;Greifswalder Straße;52.5402462;13.4389887;station;station;529;VBB Berlin;Greifswalder Straße;4.0;Berlin;2,00 €;5,33 €;;exact;100;;;
3664185898;Velten (Mark);52.6842919;13.1729152;station;station;6406;VBB;Velten (Mark);5.0;Brandenburg;3,44 €;9,13 €;;exact;100;;;
3664267278;Gladbeck-Zweckel;51.590363;6.9844031;halt;station;2134;VRR;Gladbeck-Zweckel;6.0;Nordrhein-Westfalen;2,76 €;7,00 €;;exact;100;;;
3664727610;Tornesch;53.697001;9.7152916;station;station;6230;NAH.SH;Tornesch;5.0;Schleswig-Holstein;3,75 €;9,91 €;;exact;100;;;
3674140561;Immensen-Arpke;52.3912319;10.0837218;station;station;2985;RH;Immensen-Arpke;6.0;Niedersachsen;4,47 €;11,92 €;;exact;100;;;
3677652428;Hilden;51.1671422;6.9215849;station;station;2763;VRR;Hilden;4.0;Nordrhein-Westfalen;2,49 €;6,29 €;;exact;100;;;
3679469445;Itzehoe;53.9242344;9.5100452;station;station;3016;NAH.SH;Itzehoe;3.0;Schleswig-Holstein;9,48 €;25,32 €;;exact;100;;;
3681321612;Hammerau;47.7958367;12.9461623;station;station;2532;BEG;Hammerau;6.0;Bayern;2,89 €;7,59 €;;exact;100;;;
3686163251;Bad Lauterberg im Harz Barbis;51.6189443;10.414746;halt;station;8081;LNVG;Bad Lauterberg im Harz Barbis;7.0;Niedersachsen;2,85 €;7,60 €;;exact;100;;;
3688452069;Staßfurt;51.8515572;11.5878747;station;station;5971;NASA;Staßfurt;5.0;Sachsen-Anhalt;3,29 €;8,62 €;;exact;100;;;
3701373548;Baunatal-Guntershausen;51.2299435;9.4671259;station;station;2420;NVV;Baunatal-Guntershausen;5.0;Hessen;1,98 €;5,13 €;;exact;100;;;
3701965953;Lennestadt-Grevenbrück;51.1416433;8.0180325;station;station;2264;NWL;Lennestadt-Grevenbrück;5.0;Nordrhein-Westfalen;3,91 €;9,89 €;;exact;100;;;
3706213880;Bahrenfeld;53.5600484;9.9110511;halt;station;376;BWVI;Bahrenfeld;4.0;Hamburg;2,79 €;6,93 €;;exact;100;;;
3707303125;Fischbek;53.4747742;9.8194417;halt;station;8112;BWVI;Fischbek;6.0;Hamburg;2,31 €;5,89 €;;exact;100;;;
3707303126;Halstenbek;53.6304085;9.8391029;halt;station;2509;NAH.SH;Halstenbek;4.0;Schleswig-Holstein;4,78 €;12,76 €;;exact;100;;;
3707303127;Harburg Rathaus;53.4607292;9.9803507;station;station;2556;BWVI;Harburg Rathaus;3.0;Hamburg;2,76 €;7,25 €;;exact;100;;;
3707303133;Krupunder;53.6157071;9.8679649;halt;station;3443;NAH.SH;Krupunder;4.0;Schleswig-Holstein;4,78 €;12,76 €;;exact;100;;;
3710927131;Heidkrug;53.0570589;8.6799195;halt;station;2645;LNVG;Heidkrug;6.0;Niedersachsen;4,23 €;10,34 €;;exact;100;;;
3711215447;Gerichshain;51.3539384;12.587597;halt;station;2086;ZVNL;Gerichshain;6.0;Sachsen;2,56 €;6,83 €;;exact;100;;;
3713932145;Oker;51.9052304;10.4776896;station;station;4756;RVB;Oker;5.0;Niedersachsen;4,19 €;10,40 €;;exact;100;;;
3715739341;Huntlosen;52.9908214;8.2665141;station;station;2951;LNVG;Huntlosen;6.0;Niedersachsen;4,23 €;10,34 €;;exact;100;;;
3715739342;Sandkrug;53.0551183;8.2548772;station;station;5502;LNVG;Sandkrug;6.0;Niedersachsen;4,23 €;10,34 €;;exact;100;;;
3718879892;Leipzig Messe;51.3960164;12.3894771;halt;station;7848;ZVNL;Leipzig Messe;3.0;Sachsen;3,00 €;8,00 €;;exact;100;;;
3723386251;Dresden-Neustadt;51.0658669;13.7405404;station;station;1352;VVO;Dresden-Neustadt;2.0;Sachsen;10,69 €;28,55 €;;exact;100;;;
3723689220;Duisburg-Wedau;51.399772;6.8030453;station;;1387;VRR;Duisburg-Wedau;6.0;Nordrhein-Westfalen;2,76 €;7,00 €;;exact;100;;;
3728098426;Schladen (Harz);52.0221775;10.5498525;station;station;5579;RVB;Schladen (Harz);6.0;Niedersachsen;4,87 €;10,77 €;;exact;100;;;
3729031750;Bad Gandersheim;51.8675782;10.0200491;station;station;279;LNVG;Bad Gandersheim;6.0;Niedersachsen;4,23 €;10,34 €;;exact;100;;;
3729539031;Klecken;53.3662183;9.9289655;halt;station;3224;LNVG;Klecken;6.0;Niedersachsen;4,23 €;10,34 €;;exact;100;;;
3730417169;Sprötze;53.3091267;9.8117206;halt;station;5935;LNVG;Sprötze;5.0;Niedersachsen;4,79 €;12,40 €;;exact;100;;;
3730924892;Tostedt;53.2717517;9.7313671;station;station;6231;LNVG;Tostedt;4.0;Niedersachsen;4,96 €;13,09 €;;exact;100;;;
3731651952;Eggesin;53.6817439;14.0728591;halt;station;1476;VMV;Eggesin;7.0;Mecklenburg-Vorpommern;3,47 €;9,27 €;;exact;100;;;
3732245431;Vierkirchen-Esterhofen;48.3612929;11.4451413;halt;station;1719;BEG;Vierkirchen-Esterhofen;5.0;Bayern;2,72 €;7,01 €;;exact;100;;;
3732295325;Possenhofen;47.9618619;11.3063646;halt;station;5006;BEG;Possenhofen;4.0;Bayern;3,19 €;7,89 €;;exact;100;;;
3733083716;Erlangen-Bruck;49.5698161;10.9970931;halt;station;1651;BEG;Erlangen-Bruck;5.0;Bayern;2,72 €;7,01 €;;exact;100;;;
3734819023;Bad Salzuflen;52.0816192;8.7404483;station;station;332;NWL;Bad Salzuflen;6.0;Nordrhein-Westfalen;3,85 €;9,87 €;;exact;100;;;
3735046925;Herford;52.1196393;8.6637749;station;station;2708;NWL;Herford;2.0;Nordrhein-Westfalen;13,97 €;35,99 €;;exact;100;;;
3735069030;Rotenburg (Wümme);53.1124706;9.3908499;station;station;5380;LNVG;Rotenburg (Wümme);4.0;Niedersachsen;4,96 €;13,09 €;;exact;100;;;
3737954325;Aßlar;50.588511;8.4632376;station;station;199;RMV;Aßlar;6.0;Hessen;2,48 €;6,52 €;;exact;100;;;
3739434319;Bad Schwartau;53.9158727;10.7022782;halt;station;343;NAH.SH;Bad Schwartau;5.0;Schleswig-Holstein;3,75 €;9,91 €;;exact;100;;;
3739434320;Puttgarden;54.4996488;11.2258072;station;station;5063;NAH.SH;Puttgarden;6.0;Schleswig-Holstein;3,53 €;9,43 €;;exact;100;;;
3739665784;Feucht;49.3819306;11.2040243;station;station;1783;BEG;Feucht;3.0;Bayern;4,75 €;12,53 €;;exact;100;;;
3740588666;Ringsheim/Europa-Park;48.2486491;7.7730313;halt;station;5286;VM BW;Ringsheim/Europa-Park;5.0;Baden-Württemberg;2,91 €;7,35 €;Name alt: Ringsheim;exact;100;;;
3742806557;Idstein (Taunus);50.2159384;8.2575508;station;station;2965;RMV;Idstein (Taunus);5.0;Hessen;2,40 €;6,30 €;;exact;100;;;
3750401727;Donaueschingen;47.9479723;8.4987559;station;station;1264;VM BW;Donaueschingen;4.0;Baden-Württemberg;3,92 €;10,18 €;;exact;100;;;
3750401729;Triberg;48.1403719;8.2368619;station;station;6258;VM BW;Triberg;5.0;Baden-Württemberg;2,91 €;7,35 €;;exact;100;;;
3750521391;Möhringen Bahnhof;48.7305833;9.1469571;station;station;8035;VM BW;Möhringen Bahnhof;7.0;Baden-Württemberg;1,90 €;5,07 €;;exact;100;;;
3751611902;Körle;51.171621;9.5128808;halt;station;3375;NVV;Körle;5.0;Hessen;1,98 €;5,13 €;;exact;100;;;
3753420526;Ainring;47.8149416;12.9643768;halt;station;36;BEG;Ainring;6.0;Bayern;2,89 €;7,59 €;;exact;100;;;
3772216317;Hechthausen;53.6386133;9.2282134;halt;stop_position;2615;LNVG;Hechthausen;6.0;Niedersachsen;4,23 €;10,34 €;;exact;100;;;
3778075167;Hermannstraße;52.4676341;13.4312408;station;station;2716;VBB Berlin;Hermannstraße;4.0;Berlin;2,00 €;5,33 €;;exact;100;;;
3779246592;Schliersee;47.7355828;11.8597632;station;station;5597;BEG;Schliersee;6.0;Bayern;2,89 €;7,59 €;;exact;100;;;
3779421874;Bundesplatz;52.477658;13.3295474;station;station;970;VBB Berlin;Bundesplatz;4.0;Berlin;2,00 €;5,33 €;;exact;100;;;
3780858667;Renchen;48.5925501;8.0070119;halt;;5222;VM BW;Renchen;6.0;Baden-Württemberg;2,35 €;6,18 €;;exact;100;;;
3780902864;Otterndorf;53.8059825;8.8937457;halt;station;4829;LNVG;Otterndorf;6.0;Niedersachsen;4,23 €;10,34 €;;exact;100;;;
3781811105;Brilon Wald;51.3494566;8.5763104;station;station;888;NWL;Brilon Wald;5.0;Nordrhein-Westfalen;3,91 €;9,89 €;;exact;100;;;
3783163296;Essen-Kupferdreh;51.3930414;7.0777821;halt;;1709;VRR;Essen-Kupferdreh;5.0;Nordrhein-Westfalen;2,32 €;5,93 €;;exact;100;;;
3785107106;Bavendorf;53.187576;10.6280561;halt;station;433;LNVG;Bavendorf;7.0;Niedersachsen;2,85 €;7,60 €;;exact;100;;;
3785107119;Vastorf;53.1991696;10.5551365;halt;station;6394;LNVG;Vastorf;7.0;Niedersachsen;2,85 €;7,60 €;;exact;100;;;
3790707202;Hatzenport;50.2277514;7.4138676;station;station;2595;ZVRP Nord;Hatzenport;6.0;Rheinland-Pfalz;2,27 €;5,85 €;;exact;100;;;
3791447348;Cham (Oberpf);49.2218421;12.6568111;station;station;1037;BEG;Cham (Oberpf);4.0;Bayern;3,19 €;7,89 €;;exact;100;;;
3793888458;Großbeeren;52.3509138;13.2847017;station;station;2325;VBB;Großbeeren;6.0;Brandenburg;3,98 €;10,22 €;;exact;100;;;
3797513901;Bad Sooden-Allendorf;51.2680571;9.9686952;station;station;348;NVV;Bad Sooden-Allendorf;6.0;Hessen;2,73 €;7,26 €;;exact;100;;;
3810659635;Wehretal-Reichensachsen;51.154186;9.9860176;station;station;5188;NVV;Wehretal-Reichensachsen;6.0;Hessen;2,73 €;7,26 €;;exact;100;;;
3811181517;Suerhop;53.3157842;9.8555102;halt;station;6098;LNVG;Suerhop;7.0;Niedersachsen;2,85 €;7,60 €;;exact;100;;;
3811251014;Büsenbachtal;53.2696577;9.8586634;halt;station;1006;LNVG;Büsenbachtal;7.0;Niedersachsen;2,85 €;7,60 €;;exact;100;;;
3813981490;Forsthaus;51.3033434;6.5033964;halt;station;1836;VRR;Forsthaus;6.0;Nordrhein-Westfalen;2,76 €;7,00 €;;exact;100;;;
3819803929;Würzburg Süd;49.7884197;9.9439075;halt;station;6946;BEG;Würzburg Süd;5.0;Bayern;2,72 €;7,01 €;;exact;100;;;
3822913060;Mannheim-Neckarstadt;49.5046094;8.4606257;halt;station;3933;VM BW;Mannheim-Neckarstadt;6.0;Baden-Württemberg;2,35 €;6,18 €;;exact;100;;;
3823497763;Mannheim-Luzenberg;49.5176596;8.4783424;halt;station;3931;VM BW;Mannheim-Luzenberg;5.0;Baden-Württemberg;2,91 €;7,35 €;;exact;100;;;
3824825187;Wintermoor;53.1860955;9.8286297;halt;station;6809;LNVG;Wintermoor;6.0;Niedersachsen;4,23 €;10,34 €;;exact;100;;;
3827714922;Löwenberg (Mark);52.8967303;13.1899592;station;station;3796;VBB;Löwenberg (Mark);6.0;Brandenburg;3,98 €;10,22 €;;exact;100;;;
3829472337;Hinterweidenthal;49.2015332;7.7472271;halt;station;2779;ZÖPNV Süd;Hinterweidenthal;6.0;Rheinland-Pfalz;1,99 €;5,22 €;;exact;100;;;
3831584300;Vechelde;52.2578895;10.3588566;station;station;6397;RVB;Vechelde;5.0;Niedersachsen;4,19 €;10,40 €;;exact;100;;;
3840042945;Zerrenthin;53.4995778;14.0974106;halt;station;7006;VMV;Zerrenthin;7.0;Mecklenburg-Vorpommern;3,47 €;9,27 €;;exact;100;;;
3842232853;Schichauweg;52.3985451;13.3894102;station;station;5563;VBB Berlin;Schichauweg;5.0;Berlin;1,96 €;5,19 €;;exact;100;;;
3843501696;Baltersweiler;49.4939126;7.1666328;halt;station;391;ZPS;Baltersweiler;6.0;Saarland;1,54 €;4,04 €;;exact;100;;;
3844982847;Perleberg;53.0713207;11.8520684;station;station;4899;VBB;Perleberg;6.0;Brandenburg;3,98 €;10,22 €;;exact;100;;;
3845933787;Höxter-Ottbergen;51.7109551;9.3053907;station;station;4820;NWL;Höxter-Ottbergen;6.0;Nordrhein-Westfalen;3,85 €;9,87 €;;exact;100;;;
3847717784;Bad Bodendorf;50.5563122;7.2166309;halt;station;257;ZVRP Nord;Bad Bodendorf;6.0;Rheinland-Pfalz;2,27 €;5,85 €;;exact;100;;;
3847801811;Leipzig Karlsruher Straße;51.317196;12.2789762;halt;station;3113;ZVNL;Leipzig Karlsruher Straße;6.0;Sachsen;2,56 €;6,83 €;;exact;100;;;
3847801813;Leipzig Grünauer Allee;51.3208962;12.303072;halt;station;2386;ZVNL;Leipzig Grünauer Allee;6.0;Sachsen;2,56 €;6,83 €;;exact;100;;;
3848917202;Freihöls;49.4015454;12.0195076;station;station;1904;BEG;Freihöls;7.0;Bayern;2,13 €;5,65 €;;exact;100;;;
3851435109;Praest;51.8218408;6.3455976;halt;station;5017;VRR;Praest;6.0;Nordrhein-Westfalen;2,76 €;7,00 €;;exact;100;;;
3851725404;Lutherstadt Wittenberg-Piesteritz;51.8718831;12.5966467;halt;station;3866;NASA;Lutherstadt Wittenberg-Piesteritz;6.0;Sachsen-Anhalt;3,34 €;8,90 €;;exact;100;;;
3856100103;Berlin Hauptbahnhof;52.5249451;13.3696614;station;station;1071;VBB Berlin;Berlin Hauptbahnhof;1.0;Berlin;18,88 €;50,37 €;;exact;100;;;
3858390219;Lichtenrade;52.3869393;13.3964496;station;station;3703;VBB Berlin;Lichtenrade;5.0;Berlin;1,96 €;5,19 €;;exact;100;;;
3859884198;Fuldatal-Ihringshausen;51.3485542;9.525616;station;station;2970;NVV;Fuldatal-Ihringshausen;6.0;Hessen;2,73 €;7,26 €;;exact;100;;;
3863808336;Köln-Blumenberg;51.0374034;6.8819761;halt;station;7651;go.R;Köln-Blumenberg;5.0;Nordrhein-Westfalen;2,69 €;7,09 €;;exact;100;;;
3863808337;Köln-Chorweiler Nord;51.0280319;6.8928561;station;station;3327;go.R;Köln-Chorweiler Nord;4.0;Nordrhein-Westfalen;2,69 €;6,76 €;;exact;100;;;
3863889283;Köln-Chorweiler;51.021167;6.8980335;halt;station;3326;go.R;Köln-Chorweiler;4.0;Nordrhein-Westfalen;2,69 €;6,76 €;;exact;100;;;
3864852945;Lindwedel;52.6108482;9.6891936;halt;station;3740;LNVG;Lindwedel;6.0;Niedersachsen;4,23 €;10,34 €;;exact;100;;;
3865837457;Düsseldorf-Flingern;51.2262363;6.8100175;halt;station;1410;VRR;Düsseldorf-Flingern;5.0;Nordrhein-Westfalen;2,32 €;5,93 €;;exact;100;;;
3867910430;Hackescher Markt;52.5226808;13.4023418;halt;station;2447;VBB Berlin;Hackescher Markt;4.0;Berlin;2,00 €;5,33 €;;exact;100;;;
3870914569;Warschauer Straße;52.505014;13.4490065;station;station;6550;VBB Berlin;Warschauer Straße;4.0;Berlin;2,00 €;5,33 €;;exact;100;;;
3872632789;Landsberger Allee;52.529482;13.4547803;station;station;3511;VBB Berlin;Landsberger Allee;4.0;Berlin;2,00 €;5,33 €;;exact;100;;;
3874806029;Friedenau;52.4707164;13.3415003;station;station;1932;VBB Berlin;Friedenau;4.0;Berlin;2,00 €;5,33 €;;exact;100;;;
3876909305;Westhafen;52.5362768;13.3444152;station;station;7760;VBB Berlin;Westhafen;4.0;Berlin;2,00 €;5,33 €;;exact;100;;;
3876909306;Westhafen;52.536735;13.3425741;station;station;7760;VBB Berlin;Westhafen;4.0;Berlin;2,00 €;5,33 €;;exact;100;;;
3879639362;Löf;50.2309122;7.4437803;halt;station;3761;ZVRP Nord;Löf;6.0;Rheinland-Pfalz;2,27 €;5,85 €;;exact;100;;;
3884058013;Dalheim;51.1490536;6.1787655;station;station;1114;go.R;Dalheim;6.0;Nordrhein-Westfalen;3,77 €;8,76 €;;exact;100;;;
3884062304;Ellental;48.9553166;9.1234966;halt;station;3334;VM BW;Ellental;5.0;Baden-Württemberg;2,91 €;7,35 €;;exact;100;;;
3885078196;Munderkingen;48.2377492;9.6456741;station;station;4275;VM BW;Munderkingen;6.0;Baden-Württemberg;2,35 €;6,18 €;;exact;100;;;
3890625596;Bönen;51.5980414;7.7572878;station;station;763;NWL;Bönen;5.0;Nordrhein-Westfalen;3,91 €;9,89 €;;exact;100;;;
3890625597;Emsdetten;52.1767275;7.5315117;station;station;1590;NWL;Emsdetten;4.0;Nordrhein-Westfalen;5,03 €;11,82 €;;exact;100;;;
3890625598;Greven;52.0900464;7.5993281;station;station;2262;NWL;Greven;3.0;Nordrhein-Westfalen;7,97 €;17,74 €;;exact;100;;;
3890625600;Münster-Hiltrup;51.9042377;7.6546494;station;station;2771;NWL;Münster-Hiltrup;4.0;Nordrhein-Westfalen;5,03 €;11,82 €;;exact;100;;;
3893370815;Wendisch Evern;53.2176265;10.4627091;halt;station;6668;LNVG;Wendisch Evern;7.0;Niedersachsen;2,85 €;7,60 €;;exact;100;;;
3893593174;Dahlenburg;53.1693432;10.7088772;station;station;1107;LNVG;Dahlenburg;6.0;Niedersachsen;4,23 €;10,34 €;;exact;100;;;
3893635699;Neetzendorf;53.1637524;10.7605553;halt;station;4327;LNVG;Neetzendorf;7.0;Niedersachsen;2,85 €;7,60 €;;exact;100;;;
3893654732;Göhrde;53.1677321;10.8511705;halt;station;2164;LNVG;Göhrde;7.0;Niedersachsen;2,85 €;7,60 €;;exact;100;;;
3894049351;Tuttlingen Schulen;47.9873007;8.8012381;halt;;8038;VM BW;Tuttlingen Schulen;7.0;Baden-Württemberg;1,90 €;5,07 €;;exact;100;;;
3895872989;Opladen;51.0657432;7.0088448;station;station;4770;go.R;Opladen;3.0;Nordrhein-Westfalen;5,27 €;13,91 €;;exact;100;;;
3895873503;Wuppertal-Barmen;51.2669712;7.1949423;halt;station;6916;VRR;Wuppertal-Barmen;4.0;Nordrhein-Westfalen;2,49 €;6,29 €;;exact;100;;;
3896228619;Erlangen Paul-Gossen-Straße;49.5792655;10.9994203;halt;station;7027;BEG;Erlangen Paul-Gossen-Straße;5.0;Bayern;2,72 €;7,01 €;;exact;100;;;
3896342607;Wollankstraße;52.5651525;13.3923627;station;station;6871;VBB Berlin;Wollankstraße;4.0;Berlin;2,00 €;5,33 €;;exact;100;;;
3899059462;Dannenberg Ost;53.1049816;11.1175915;station;station;1121;LNVG;Dannenberg Ost;7.0;Niedersachsen;2,85 €;7,60 €;;exact;100;;;
3899306096;Yorckstraße;52.4920684;13.3721534;halt;station;6967;VBB Berlin;Yorckstraße;5.0;Berlin;1,96 €;5,19 €;;exact;100;;;
3901579398;Wurmlingen Mitte;48.0015028;8.7779705;halt;station;8041;VM BW;Wurmlingen Mitte;7.0;Baden-Württemberg;1,90 €;5,07 €;;exact;100;;;
3901579399;Wurmlingen Nord;48.0086591;8.7754582;station;station;8042;VM BW;Wurmlingen Nord;7.0;Baden-Württemberg;1,90 €;5,07 €;;exact;100;;;
3902203738;Rietheim;48.0387351;8.7823796;station;station;8055;VM BW;Rietheim;6.0;Baden-Württemberg;2,35 €;6,18 €;;exact;100;;;
3907443376;Melsungen;51.1261807;9.5463793;station;station;4050;NVV;Melsungen;6.0;Hessen;2,73 €;7,26 €;;exact;100;;;
3908048563;Balgheim;48.0657142;8.7602091;halt;station;8032;VM BW;Balgheim;7.0;Baden-Württemberg;1,90 €;5,07 €;;exact;100;;;
3908141014;Alexanderplatz;52.5215661;13.4112804;station;station;53;VBB Berlin;Alexanderplatz;3.0;Berlin;3,81 €;10,19 €;;exact;100;;;
3909719491;Aldingen;48.0957978;8.712747;station;station;7960;VM BW;Aldingen;6.0;Baden-Württemberg;2,35 €;6,18 €;;exact;100;;;
3911497590;Burgstädt;50.915656;12.8125857;station;station;995;VMS;Burgstädt;6.0;Sachsen;3,63 €;9,66 €;;exact;100;;;
3911497591;Chemnitz-Borna Hp;50.8598312;12.8944973;halt;station;1046;VMS;Chemnitz-Borna Hp;6.0;Sachsen;3,63 €;9,66 €;;exact;100;;;
3911497592;Geithain;51.0582035;12.6976207;station;station;2048;ZVNL;Geithain;4.0;Sachsen;2,95 €;7,87 €;;exact;100;;;
3911497593;Großpösna;51.2666898;12.4889072;halt;station;2357;ZVNL;Großpösna;6.0;Sachsen;2,56 €;6,83 €;;exact;100;;;
3911497594;Hopfgarten (Sachs);51.1056862;12.6626141;halt;station;2898;ZVNL;Hopfgarten (Sachs);6.0;Sachsen;2,56 €;6,83 €;;exact;100;;;
3911497595;Lauterbach-Steinbach;51.1750114;12.619454;halt;;3604;ZVNL;Lauterbach-Steinbach;6.0;Sachsen;2,56 €;6,83 €;;exact;100;;;
3911497596;Leipzig-Holzhausen;51.3059723;12.461466;halt;station;2885;ZVNL;Leipzig-Holzhausen;7.0;Sachsen;2,79 €;7,45 €;;exact;100;;;
3911497597;Leipzig-Liebertwolkwitz;51.28377;12.4693871;station;station;3711;ZVNL;Leipzig-Liebertwolkwitz;6.0;Sachsen;2,56 €;6,83 €;;exact;100;;;
